SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
6328253,8,15213,395,4,0.0,0.0,2018-04-07 06:45:47.330,5RM3W5BR8SEMFO97E4HI
534646,3,49077,23,13,0.0,0.0,2018-03-11 21:50:30.470,UJWCWTHHQE83UW23IGGT
3671806,23,45299,305,12,0.0,0.0,2018-03-05 05:32:15.210,FYJNHIDXK5OEFUV1JL7B
6500764,18,68044,255,18,0.1,0.0,2018-02-17 19:20:16.930,46778U1ROWUQBP3CXLDB
1175630,23,16739,425,5,0.2,0.0,2018-02-20 00:37:44.070,B0AZDQFN8L4UXOPT3MQ9
1675573,11,44947,214,12,0.2,0.0,2018-05-08 12:07:01.720,W5IBA8NAHT178HV1NWLC
1875077,16,12716,377,4,0.0,0.0,2018-02-18 12:06:02.750,W1I0MEC6790XS8RWSMMC
1612181,18,29792,268,8,0.2,0.0,2018-01-25 07:13:24.020,DXAAK9TX9JV43A5FF9CT
1549480,4,48469,9,13,0.0,0.0,2018-02-14 21:08:07.490,UWJP5SVH1XWU3ECOCQE8
3100015,1,48444,316,13,0.2,0.0,2018-01-26 19:35:49.560,K0TYKL7WYP9BIO4HEUZS
3795750,8,19591,12,5,0.0,0.0,2018-05-09 13:19:38.390,SISXN5BSJ4324NFHM7HV
3703931,18,62968,434,16,0.0,0.0,2018-03-20 03:59:59.290,Q5MG4JAA1O69JAHCLXP9
5149533,22,97198,241,25,0.0,0.0,2018-01-04 16:56:26.100,GA6JFZQSYP9XKM2SPOGW
3526293,10,24629,15,7,0.0,0.0,2018-01-26 06:26:18.250,C12ZDQDXW94NZSKMYKP4
4931512,17,30053,314,8,0.0,0.0,2018-01-07 23:46:31.560,QGF69L3IBO9H3JVWJU9B
3795376,13,87808,416,23,0.0,0.0,,V967JR7XMFED9R8D1GZJ
3549770,22,47785,152,13,0.1,0.0,2018-01-05 05:12:18.200,37IPOQKRAZ0XIK0P8R3M
3454532,3,92558,302,24,0.0,0.0,2018-04-04 14:02:56.900,OPB57L4QIF81IV8ZTC8F
4279404,17,51113,318,13,0.0,0.0,2018-04-07 07:14:25.100,49GIGGNW44KT1BE58Q4I
4049134,13,17414,270,5,0.0,0.0,2018-03-23 21:14:17.470,FAA43TUCW4G149RFIKNL
556208,8,86010,94,22,0.0,0.0,2018-05-08 16:15:37.300,IT40FU679KLLRP77O1XY
1949621,20,3032,132,1,0.0,0.0,2018-03-18 10:50:34.760,8P0D8FWU5XTZURS5998D
5090462,12,38661,116,10,0.0,0.0,2018-04-26 09:18:24.550,AWBK39UTEVCLCZM3XMPC
6323738,15,31443,393,8,0.0,0.0,2018-01-30 19:09:38.410,V5ZD8E8RU5XNKULZ9IN6
2063326,10,14739,105,4,0.0,0.0,2018-02-19 17:21:24.140,204FWM0WOFJIXRC7LRM3
4470622,2,89073,78,23,0.0,0.0,2018-04-09 10:46:04.640,ER7NPZI3RH8HQGHPTJ42
3956003,7,55341,216,15,0.0,0.0,2018-04-16 17:15:22.440,PWOZX9KZL721MS24ONR8
2974599,7,38389,20,10,0.0,0.0,2018-01-12 17:58:54.790,PB9BBUI9LV8FDSEC1LI7
4728549,19,77548,348,20,0.1,0.0,2018-03-25 17:17:53.800,I5UN1RX1YR20GGSRTNWV
5700268,19,86304,210,22,0.0,0.0,2018-03-30 06:26:09.370,DFHC5YEGIXNX0VCOS1Z1
1735531,1,88621,312,23,0.0,0.0,2018-02-15 22:28:35.010,MN9P523XJC24X2AGGLU4
4766146,1,68406,86,18,0.1,0.0,2018-03-08 15:51:10.090,GAF39YVFSPVS3YRZSH8M
6477494,4,9061,449,3,0.1,0.0,2018-04-21 06:48:45.570,ETFSF3PKT8K2M7MQEJLQ
1322366,16,19184,432,5,0.0,0.0,2018-03-08 22:00:33.150,C19UQ8C9PORFRMO2ZR0A
6429508,15,36133,219,10,0.0,0.0,2018-01-26 11:50:44.420,82U246WVBOHOSRBCQMC8
5871504,16,10569,130,3,0.0,0.0,2018-02-11 06:54:49.440,Y8WPO95STKLI5VBHY652
1352414,17,17198,388,5,0.2,0.0,2018-05-05 16:38:22.750,37IXAQL4P7NFCA8QH43T
1013869,21,48852,187,13,0.2,0.0,,VOI49EUAS9CUMHNHJRZD
3470765,21,31261,213,8,0.0,0.0,2018-04-24 07:25:05.140,Y56C82NVEN8WQFVPS4EB
960416,6,57218,28,15,0.0,0.0,2018-02-17 22:50:11.300,9PGGG54VLFJR39MAWZ39
5078099,15,76689,7,20,0.0,0.0,2018-01-24 00:37:46.530,DIGCORMPB5YGG9FFRI87
4215401,15,94790,419,24,0.0,0.0,2018-02-17 03:48:47.140,EK5OYTMYVXWJIPWX4HE5
4171804,16,4320,42,2,0.0,0.0,2018-02-12 13:20:26.080,74AQQTFP5FD5N0EWTAIO
685838,4,21120,152,6,0.0,0.0,2018-01-21 23:37:44.550,48DWSG8USMOIK1QEGGMO
453661,23,11678,382,3,0.0,0.0,2018-01-21 14:10:41.060,L3F907IXT1AB4Y3AWEZP
1928826,19,38901,364,10,0.0,0.0,2018-03-22 16:11:41.540,IJAC2LFQCN71JYB95ZOX
4805142,20,53258,32,14,0.0,0.0,2018-01-16 12:53:43.550,5CQRTVF8NPIMU1724RIK
6321638,10,19006,177,5,0.0,0.0,2018-01-21 11:52:17.360,5KQ4X78WCWA7MZMXYLWF
4223677,22,42397,86,11,0.0,0.0,2018-03-04 19:23:29.200,Z839UH16P0X92ZG72UO8
996475,20,2035,127,1,0.0,0.0,,AWL2NM7TK5VTWOIBW6T9
1098791,3,78710,141,20,0.2,0.0,2018-01-23 07:07:28.340,7H11WS6B9R815Y47N8P9
2986120,16,36446,177,10,0.0,0.0,2018-03-17 02:35:28.200,TRE6CAXDPDJ6SBAGIM80
3493901,23,24590,286,7,0.0,0.0,2018-03-18 22:34:10.820,CRRG9SUGGOVOGTRXUZYI
2304856,7,30356,150,8,0.2,0.0,2018-01-27 16:03:21.590,90JM28E2IB45EY5G0YSJ
2459842,8,17208,418,5,0.0,0.0,2018-02-16 12:03:48.090,TGKRY8OP17HYXK7ROV2K
5612644,17,80141,432,21,0.0,0.0,2018-03-24 21:01:22.880,VSW3QNYWTNL7XHSLW6WL
1436516,16,52594,151,14,0.0,0.0,2018-03-05 12:05:02.110,6IDX8I4WEDVRTP0YVDE4
3520371,22,45203,102,12,0.0,0.0,2018-03-21 01:22:08.970,FIVFBEZT7I2OA03FN2PE
4101592,1,40108,227,11,0.2,0.0,2018-02-24 12:48:20.370,K2XU1XZYTJX3SEHPVIH0
6547664,7,32024,415,9,0.0,0.0,2018-02-01 13:26:48.230,V8T06HM6HJLPS5VR52ZT
5247654,18,74827,338,19,0.0,0.0,2018-03-11 06:47:26.790,5M86YML3G0XAJ4CXGJFN
3836560,9,19155,420,5,0.0,0.0,2018-01-16 04:59:53.710,3GDSGLATWG2N8RKQ94Q1
5393931,15,96954,220,25,0.0,0.0,2018-02-20 11:14:32.540,T27LRXRF8Y8ZTUAEYD48
4068190,17,69534,88,18,0.0,0.0,2018-01-31 12:07:41.620,JLSLQWAZJICE5ZH4PY1O
5901319,23,82019,55,21,0.0,0.0,2018-03-05 09:22:29.980,62JNAAWOVSLXA5Q2AI8P
6216501,3,65387,223,17,0.0,0.0,2018-01-24 16:50:56.410,0NL5MQJRX2BH7L4W7EM7
4047348,10,86355,262,22,0.0,0.0,2018-04-03 09:50:37.340,7XCHKCV4ZCV1H4NPM2LY
4283985,2,21593,199,6,0.0,0.0,2018-01-26 17:19:28.170,QLUE7QNQ6C840COD70JU
2155157,9,83730,253,22,0.2,0.0,2018-03-08 05:53:58.080,ZJR4EQFIV97HI113FEX0
894161,15,53039,414,14,0.0,0.0,2018-02-22 06:14:40.200,L3VK52W2G165WYYXV0TF
3081671,4,49948,257,13,0.0,0.0,2018-03-09 03:18:01.510,SF34MSC0IJ5QW9SAF0U9
2120186,5,55967,284,15,0.2,0.0,2018-04-07 11:16:46.060,E6HFEZJ3PT5NEQH8RXK7
2857665,14,7428,374,2,0.0,0.0,2018-01-03 23:30:02.890,6J1W7YEEQHHLBXPCISSQ
2406061,4,61010,356,16,0.0,0.0,2018-04-30 13:05:24.990,SS29MDCF17JPTJ9CCGRM
2736358,7,58704,18,15,0.0,0.0,2018-01-08 05:35:01.450,FSXPPOZO46DSVTIBYZG3
2749404,6,78259,66,20,0.0,0.0,2018-04-04 00:26:26.160,ZK8YEVE3TAP36KTJG4BC
3610828,22,97036,240,25,0.0,0.0,2018-03-31 14:39:13.540,NR8C78WP828GFML9LLLK
1178503,6,59338,301,16,0.0,0.0,2018-03-08 19:23:06.310,YU6SZ92WVJ2QN4M9SH0X
1988592,17,42026,225,11,0.0,0.0,2018-01-18 01:05:39.770,K2LOCYMWCNQK014FP3Y1
4404524,14,57475,40,15,0.0,0.0,2018-01-04 06:13:37.150,7VUUQ692DCO296R4S4Z3
6028623,9,46408,68,12,0.0,0.0,2018-01-18 17:25:09.700,B65B5NHZCJP8WLWXB7BN
5016427,16,63897,42,17,0.0,0.0,2018-02-12 16:44:53.570,N7ZLTC252TUMDM1BJ2ZI
5248060,1,68621,309,18,0.0,0.0,2018-04-25 06:01:42.140,HJLR83RCO7KG9F4OD8W0
2822717,2,47107,263,12,0.2,0.0,2018-02-26 19:04:20.910,IWPTPPLBP0PKFPAUDIBP
4748219,9,45149,266,12,0.0,0.0,2018-03-14 21:56:25.870,J9T4X4FGUL0TZ2LXWI2K
3117765,23,85386,83,22,0.0,0.0,2018-04-14 18:40:55.870,2X5SSYFACWEYM63M1H4J
5257877,3,89728,264,23,0.0,0.0,2018-03-22 10:33:33.490,S0LK681Y4UGQXVEYFYQG
5152597,17,62270,215,16,0.0,0.0,2018-03-13 12:59:33.580,BG92E1R8BK9T9WDQAPO2
6732509,11,88495,26,23,0.0,0.0,2018-03-01 10:34:27.310,5PPWJLKJOD97VNP86FXW
3623633,12,26222,185,7,0.0,0.0,2018-01-12 18:13:52.760,7FYEO95BSAZXFJ31JFSO
4393067,11,10287,22,3,0.0,0.0,2018-01-09 00:58:52.010,LP41LQNMHOKPWMEZ0PYI
4061143,13,51712,439,14,0.0,0.0,2018-04-11 09:29:36.230,9BJ4RMQIR315T2HR5FGE
6689039,20,27271,415,7,0.2,0.0,2018-04-02 11:32:29.480,E3L409ROXKWXTWE4O975
1847056,3,78332,143,20,0.1,0.0,2018-05-04 01:57:08.670,4XNKB233E646WGT4P831
5565880,17,29409,85,8,0.0,0.0,2018-02-18 18:33:26.430,BWURJFV0AKE9OSWSTUFO
2932769,4,2548,164,1,0.0,0.0,2018-04-25 04:00:35.780,WKW5IH0IFZDQPHH0FTHB
5146432,22,13442,195,4,0.0,0.0,2018-04-17 13:46:28.210,P8T4IU1RN4F6HARLLB52
3791215,16,86628,310,22,0.0,0.0,2018-04-08 19:33:54.960,VPXU0XG3FT9RO5BEL6SF
1533756,2,86799,266,22,0.1,0.0,2018-01-29 22:09:15.400,Y24YOHQZAMOK2482LV6Z
6691492,6,11206,414,3,0.2,0.0,2018-03-09 12:14:54.510,6DVTKD4QAB8SSW7R7CIW
2313201,13,30898,202,8,0.2,0.0,2018-01-10 07:55:44.280,2PCZU09BHZL7TV0SRKHZ
1157039,14,32549,433,9,0.0,0.0,2018-03-19 05:39:52.760,8CYDB1WHSH8QNA27NLV4
5879554,4,24939,176,7,0.1,0.0,2018-03-16 02:00:04.790,PE3L54O3059NSS7W5ABR
3553710,2,34607,124,9,0.0,0.0,2018-04-30 15:51:10.310,ZQZ2S6NBWCZ2YOHTSN36
1673757,18,19876,175,6,0.0,0.0,2018-02-01 16:17:47.340,2IV19P0O079KQS0H2H1D
3270844,22,17791,17,5,0.0,0.0,2018-03-04 14:45:04.180,8Y3D3KVHRHT1IS6MBNFX
3553324,18,22512,408,6,0.0,0.0,2018-01-12 10:12:07.350,EE8LAV28UWWFAEJ9ME3V
6001250,21,15758,20,4,0.0,0.0,2018-04-27 15:54:10.870,H8HJY3LOLPZQBFDHW50X
3509445,17,10551,80,3,0.1,0.0,2018-02-15 10:38:49.100,KDPXYYLM4TBJ09C8IKBS
3166530,23,17308,449,5,0.0,0.0,2018-03-02 15:46:36.210,RFHXM4BN4D27ZZP0YQGQ
5313182,5,80405,321,21,0.0,0.0,2018-04-18 17:11:04.740,DSH3SZAWM01A24YBHSTX
2207908,18,61238,413,16,0.1,0.0,2018-02-14 17:15:33.920,27QUGIUQRY3VTXXCDVLO
5343371,4,82644,393,21,0.1,0.0,2018-01-19 04:34:18.390,G2P8Q7VI61QFVL936L85
6454096,7,18175,3,5,0.0,0.0,2018-02-21 18:41:40.840,AQ8Z0Q5QQA1TSGPXZFYP
5274135,8,64209,275,17,0.0,0.0,2018-03-08 07:34:59.940,99WGORR3EHYO48LXEEVO
2724132,1,87316,306,23,0.2,0.0,2018-03-16 10:04:07.910,VFUZVTT91TP9ODLI6JLN
52728,9,37854,401,10,0.0,0.0,2018-03-16 02:35:26.510,X4JQJP0PTOFMD0QSN0JS
6404302,21,16009,27,5,0.0,0.0,2018-03-22 21:34:34.360,8P0F3AM074QCRJDN2ZEC
2145448,4,6973,216,2,0.0,0.0,2018-05-06 20:32:00.760,X8IZSLQJAM6JVB0LDWUH
5058860,18,66677,243,17,0.0,0.0,2018-01-03 22:32:22.250,U3CAJNB5SPMDQEX84D6P
6327900,22,2794,89,1,0.2,0.0,2018-03-14 07:13:40.290,376IXFZVYMKBV8DSTRPS
6641984,12,91992,268,24,0.1,0.0,2018-02-07 16:09:48.380,M8YBC4LSSUU3J3LK0SWT
737926,21,55401,266,15,0.0,0.0,2018-03-17 02:58:34.810,8RXG3VXLC3I21JLWSYN8
3521332,3,36185,350,10,0.0,0.0,2018-03-25 02:52:32.880,45J0GV7WI750J8W69NV0
4942223,12,94227,287,24,0.2,0.0,2018-04-23 09:07:38.800,CO4ZHULN92KHHTA3ZG5I
875101,2,44891,244,12,0.0,0.0,2018-04-29 02:18:29.610,5XT5SSNSN1NMFHNJ9748
5849014,6,91723,224,24,0.0,0.0,2018-03-05 23:31:32.390,XRCRX7P5E5M0LVT9O1JX
3726812,19,92641,66,24,0.0,0.0,2018-01-08 19:22:52.410,21K003RBB9SNQ0E6D1HC
4659314,1,41866,239,11,0.0,0.0,2018-02-11 17:59:43.110,FQB7BA170IUUQZDYW51J
6238147,17,94226,153,24,0.0,0.0,2018-01-25 20:59:46.990,N4LZWLW1401Z3G0K0U49
1548729,6,3541,92,1,0.2,0.0,2018-05-05 02:25:32.560,OUF6KRXH3S6TRN4QRUE4
6683030,2,60749,425,16,0.0,0.0,2018-02-11 04:33:47.250,R4RAU7TULKIK4YBDWSUC
4379283,9,46822,290,12,0.0,0.0,2018-02-20 18:39:25.290,4N9A7FY6NI904FYRQ0ZI
5823509,23,45284,92,12,0.1,0.0,2018-01-05 11:00:52.630,Y602ODSYYQ9LI2K0APQQ
106949,20,91527,16,24,0.0,0.0,2018-02-19 21:01:31.130,S5Y7IKG9HK90U6N9X51M
1272632,11,59153,363,15,0.0,0.0,2018-01-16 22:46:41.150,R7ELV6NM7YG2MI2UA92U
3299581,13,36214,259,10,0.0,0.0,2018-04-26 05:47:21.120,0DR0RBXCOJUUGSI2AAMF
2264511,21,60167,298,16,0.0,0.0,2018-03-19 20:46:00.390,KPZSLWHOLBZ7HYVQA10H
2721369,10,63825,229,17,0.0,0.0,2018-03-29 12:25:33.210,2DIVDR3PHC85H99OS4SZ
2597385,15,71909,393,19,0.0,0.0,2018-01-05 15:08:20.360,469GPJ3XT4SDBTQP0BQS
2623535,20,17673,293,5,0.2,0.0,2018-01-15 04:58:16.660,J87QXG4UF3MEO385XF8J
5764447,11,67597,5,18,0.0,0.0,2018-02-10 20:11:54.350,W972MFUJKSRKKO7650MM
232927,3,6921,7,2,0.0,0.0,2018-01-21 15:24:12.130,Y4IO8U49KYKC6E3FZ2QP
2372542,3,84191,205,22,0.0,0.0,2018-04-10 21:38:44.000,FE65ZYLZDJNAVX8VGH3O
5602712,6,75270,255,20,0.0,0.0,2018-03-20 16:47:20.130,U485PGDSVWVJ0ZVZCAEX
144886,16,34971,165,9,0.0,0.0,2018-01-13 08:30:42.540,UO9WDM1EVLUHP4NR0J5M
5307175,16,75042,182,19,0.0,0.0,2018-01-14 06:30:01.660,HJTTDP7SPFH1V26J2EWF
6574016,8,5885,299,2,0.0,0.0,2018-05-03 23:19:40.460,0MYYOXQZCMDX9H24B0XL
3420383,12,6855,408,2,0.0,0.0,2018-03-02 02:55:47.520,3B5UDHW12PHQ3IPEQ6XG
523227,22,60081,64,16,0.0,0.0,2018-02-02 04:32:46.980,DAYLQQR705M5U70A64H9
1739883,4,16896,305,5,0.0,0.0,2018-04-10 16:18:44.960,UGZTSO8VYAI7VW9JOEU8
1965960,7,32096,179,9,0.0,0.0,2018-04-06 05:34:57.990,L5E1CTZHIL9D5BST5B5U
5525331,21,19782,287,6,0.0,0.0,2018-04-16 05:44:55.770,XDFXQDVD0YORZFXKZT15
2219804,19,61947,402,16,0.0,0.0,2018-02-18 23:30:17.500,YUE5D219TYSGBX43QPPD
964813,19,7270,210,2,0.0,0.0,2018-05-05 06:51:23.870,UN0RVWDT8LLZCGFW5U0C
132591,3,52786,293,14,0.0,0.0,2018-03-19 23:40:05.670,42GF8004M5IILIDBCS4X
6266274,20,20819,113,6,0.1,0.0,2018-05-08 16:43:27.880,A8TQ1ASS7ZH44VUJ1A6Z
3313974,7,22475,278,6,0.2,0.0,2018-02-10 22:19:30.810,6JY3B0ERHATHQA070S15
437884,21,51051,421,13,0.0,0.0,2018-01-14 20:32:21.910,R7KMUJ43GKKJ5K9ROAY7
1652836,6,52788,439,14,0.0,0.0,2018-01-21 08:30:35.760,G43E1J56FHQPFPWC7ECB
5004197,6,65193,125,17,0.0,0.0,2018-03-13 16:59:20.580,H7YSIDL77Y0OW5EIS9D5
6477646,19,14084,282,4,0.0,0.0,2018-03-11 01:12:58.780,IHUPBU2VSQBX14AXL49C
42546,7,37792,255,10,0.0,0.0,2018-03-15 12:18:40.810,VJBOJ2EW8PZRGWFM85FO
4434903,1,73322,378,19,0.0,0.0,2018-03-05 17:50:36.480,WFVID4AET8BBY5QYQCKA
3121603,18,64451,4,17,0.0,0.0,2018-02-16 15:17:08.580,JMLQ25KOI0IYHUBRQUDY
3379743,5,16036,40,5,0.1,0.0,2018-04-05 02:35:45.890,GHCSTOUM2JUG8L4XAXM2
4792626,18,10241,53,3,0.0,0.0,2018-04-26 22:49:06.310,5CNWG4QIM05MFN1L4XE8
3759334,21,64670,352,17,0.0,0.0,2018-02-15 15:32:41.210,EO1E1B37KCGE9XQX463P
2704371,1,42622,242,11,0.0,0.0,2018-04-24 05:59:03.190,62N74L2KE2BPGFIRIR71
6021026,11,67367,241,18,0.2,0.0,2018-04-10 13:31:04.690,3SIZMHCJYNBEYV92LZOE
2705634,3,41625,401,11,0.0,0.0,2018-04-28 14:41:55.680,KF0IOMHPTIQOWBIUKJ4N
3140508,19,27859,238,8,0.0,0.0,2018-03-24 06:19:25.160,ZI32AWQ2MHB32SW1BWZ3
562544,18,43463,425,12,0.0,0.0,2018-01-31 05:37:34.830,ST6OI77IUIKKDWBVXOO0
4242309,17,43167,243,11,0.0,0.0,2018-04-06 05:44:34.520,DEPY44HG0RQ8L0XPZAGV
2825915,6,54773,235,14,0.0,0.0,2018-04-15 19:34:52.720,39Y9BOA2D2XJ1DGC2WO7
2549908,17,57060,155,15,0.1,0.0,2018-01-17 19:10:09.840,IXT916N2ROX92JFRG3CO
6109057,14,34832,213,9,0.0,0.0,2018-03-27 06:59:45.740,79H67OLVOY6XCTCU98M9
5013896,7,82148,75,21,0.0,0.0,2018-01-27 21:39:45.900,6OA7UQ4YO79P7YO8LX0V
4492285,11,12231,292,4,0.0,0.0,2018-03-18 22:14:30.970,HK1S0QGV9OSBOO7GKCJI
1878357,21,20388,77,6,0.2,0.0,2018-01-19 17:24:57.590,6VMCEP66747EPZAQIXXY
886290,3,27338,226,7,0.0,0.0,2018-01-14 10:38:09.700,5CLUX66RZ38A5XI1TKNA
6474223,23,38080,219,10,0.0,0.0,2018-02-06 18:59:12.160,2JMEABKKJF91LBY2M01T
625219,21,74040,7,19,0.0,0.0,2018-02-01 13:14:10.570,IXH409JPRTTAIT9C35O7
5581540,21,95449,40,25,0.0,0.0,2018-02-08 09:57:21.830,YIU3GW7V2ZLYFBQVUBOA
4739665,4,60306,128,16,0.0,0.0,2018-04-17 06:45:02.000,YO5KC4ZLFQ5WU6IEA886
1980238,8,72195,154,19,0.0,0.0,2018-03-09 05:18:40.130,EVF4N5FCBEH1BJUXWEU9
6393617,7,51399,185,14,0.1,0.0,2018-01-01 16:58:45.790,2FRGJFC1OVR0AJQMROD4
423449,7,37577,248,10,0.0,0.0,2018-01-22 00:18:39.840,ZO2ZPH8A2G5PUNAU4EB1
1527528,18,52971,93,14,0.0,0.0,2018-02-25 02:49:29.590,WK0FZU0RBLGUQ0WP4XVN
707708,9,34753,361,9,0.0,0.0,2018-05-01 14:52:00.000,U3AQVZ7Q2UHLP029JURJ
5367437,9,48626,310,13,0.0,0.0,2018-01-14 21:13:52.420,6YNHLGVP9UL0HV03SZAQ
4129827,5,19822,312,6,0.0,0.0,,35YJ11YR7CF8BSU629YT
2061621,5,48037,431,13,0.0,0.0,2018-02-20 06:55:27.900,NUSZ8KCDXOU5M0YN0IBT
6696175,8,92091,168,24,0.0,0.0,2018-02-15 12:20:41.420,KUDCES3WVIDDIH2JKG1D
1150938,6,7612,376,2,0.0,0.0,2018-01-18 00:52:59.100,PNA04MPTCHJLEGRBJ22Y
1515007,3,31680,276,9,0.0,0.0,2018-04-12 09:07:15.020,ON1O7BE9LJMQIH1G4OR0
5245178,21,41251,105,11,0.0,0.0,2018-04-01 00:26:07.030,UJYAXP34L83JU7XRVAUD
4788647,14,88088,149,23,0.0,0.0,2018-02-27 07:14:27.690,PSGZFRR5JFJXXQ178505
6734014,7,33257,425,9,0.1,0.0,2018-03-14 06:54:03.200,9L9TB0MM6FQO18BJ2GJG
327848,21,13723,448,4,0.0,0.0,2018-03-03 14:32:26.730,IRKCX70QUCHMVJDSIAA4
1202944,18,4608,432,2,0.0,0.0,2018-05-06 12:00:47.390,IN5EZDCQNOQQMEZTVR4W
673444,8,84266,68,22,0.0,0.0,2018-03-31 04:55:21.290,LTO5F1QTPXRWLNEX2YFE
904468,7,24412,96,7,0.0,0.0,2018-03-17 03:55:16.550,7C6QHA2Y8272Z12NCPPL
6077128,4,49129,19,13,0.0,0.0,2018-02-28 12:44:56.090,0U57KGMWSNBBJQMKBJ6D
5028526,9,77768,416,20,0.0,0.0,2018-04-11 15:45:22.030,RXZDQP8WL8GY442SOZCS
5079063,20,77919,307,20,0.2,0.0,2018-02-18 08:31:56.470,R8MSHWQ695AOKWSIWXS4
4624175,12,82198,140,21,0.0,0.0,2018-02-02 05:00:55.490,BK3SN6VJ8KDRVXKAA2KS
2509327,6,65236,140,17,0.0,0.0,2018-02-03 03:22:35.470,7SQ2IP7C81IQGP7E8XOQ
5344026,7,22556,305,6,0.2,0.0,2018-05-04 03:30:03.400,EK70VN9NMFYYN734V08C
5422163,9,96129,384,25,0.2,0.0,2018-04-25 15:22:05.620,6LRL640LEWQI7BUYAJ6L
2949991,4,61029,368,16,0.1,0.0,2018-02-05 18:12:30.310,FJ375LRBRV6COKCU55A6
4114419,11,44327,211,12,0.0,0.0,2018-01-23 14:40:35.220,WR91M0GQPTXQXN8JHZNS
606695,2,83688,223,22,0.0,0.0,2018-01-22 00:37:57.640,QC883SWQQ2I913B8T2U2
4993457,14,80775,87,21,0.0,0.0,2018-03-22 14:28:42.670,OO0NIKWRNS5F33QMAIK1
2197352,20,51819,25,14,0.0,0.0,2018-02-17 19:15:24.020,OIT2NW1LFG9BW70JP7OX
3892042,16,58727,434,15,0.0,0.0,2018-04-17 04:57:25.370,ZDZGH9TA5RU1C7AR09I4
2079666,8,88169,96,23,0.1,0.0,2018-01-05 21:14:18.390,0RHNBSGR6OKPLSXWDFOZ
4157990,19,41089,142,11,0.1,0.0,2018-01-07 11:48:37.020,8IJS14KM5ZPSFTFP2Z1S
2403946,11,12238,64,4,0.0,0.0,2018-02-04 14:47:03.360,9IPP00X3Z7HSN14BFWJS
3733150,1,90091,345,23,0.0,0.0,2018-01-18 08:06:57.170,JLL9YLUMBKOIGSP7BQ1F
3423413,10,69179,47,18,0.0,0.0,2018-05-08 21:43:44.990,VEF37VT950XVRE3DQ005
1216329,22,3508,309,1,0.0,0.0,2018-02-25 16:35:56.320,BJPIRTYA2LU5T4MKQAFM
1947938,4,47135,214,12,0.2,0.0,2018-04-16 18:13:24.000,NSI6DKV9OLKT5J1PSMP0
6655270,18,96046,129,25,0.0,0.0,2018-03-19 08:17:43.590,B5JA79DB3V1217Z74JQX
3654814,12,41390,353,11,0.0,0.0,2018-03-17 22:42:07.520,YUIWNVJZS2056EROZYD8
2917731,11,28779,235,8,0.2,0.0,2018-02-12 02:35:12.320,4ID5DEM6HP2AYJOXSRW7
2376150,19,34061,294,9,0.0,0.0,2018-02-01 15:42:34.260,87TTSKY81I74FGHVS3VJ
4138272,13,82345,111,21,0.0,0.0,2018-02-13 23:27:50.130,O97U0LBV8206FOHSIHWX
643441,6,42850,315,11,0.2,0.0,2018-03-04 15:58:24.080,AOF21R3M6E364Y5EEZVU
1824065,14,73454,215,19,0.0,0.0,2018-04-21 05:03:07.630,1I3JLZ8ND7R02J2M84OL
615124,11,63700,411,17,0.2,0.0,2018-01-04 17:45:18.780,SZPXO5SR832QDAZ9RFIQ
3726548,3,90740,293,23,0.2,0.0,2018-03-31 09:25:58.090,O6HLLJNA7O6705G47NJG
3516710,13,96282,287,25,0.0,0.0,2018-02-18 08:16:37.500,2H7LXS24PQC79ITWW6NK
534897,17,42303,238,11,0.0,0.0,2018-01-27 17:42:47.380,VU0198NH8DVITJ2LT4SW
527267,22,2274,297,1,0.0,0.0,2018-01-25 07:17:21.560,H2XC223YLS5X4EYVZ343
5134101,14,59985,284,16,0.0,0.0,2018-03-04 22:32:11.530,7AMJBIXB76VEBOK8DUB3
2651795,13,77667,302,20,0.0,0.0,2018-03-23 07:20:08.000,2WCKV8JFNMRQM92Q0N37
5005895,14,21518,289,6,0.0,0.0,2018-05-01 17:30:35.540,81YFSOGEORY9L6KISKR1
414775,6,50138,175,13,0.0,0.0,2018-02-08 04:16:47.290,T43BLV5FSNOGY2ZST80Y
2339964,17,5853,41,2,0.1,0.0,2018-05-01 13:31:52.110,YJVCNL0X59AOLOJANRJ1
2191422,7,61169,61,16,0.0,0.0,2018-05-05 03:23:10.850,GN7K2FDA6H2RFJMMV5A5
698963,19,35957,83,10,0.2,0.0,2018-04-29 23:22:20.550,I7S86Z06VIUYSMT8HDD1
3779313,14,22066,307,6,0.0,0.0,2018-02-10 00:13:39.320,N6H9CMVCEKP2J1MYQYLL
3025243,12,14848,70,4,0.0,0.0,2018-01-07 16:53:11.560,R6Y79YH43MZUJUCOLC7V
3033499,21,38133,58,10,0.2,0.0,2018-04-21 15:08:27.410,T3K5030I4CPLFWL0DKVW
3453403,10,2165,427,1,0.2,0.0,2018-04-17 09:29:23.710,ZAHWSLDH7A3URYE2WHSZ
2144040,5,97760,70,25,0.0,0.0,2018-02-10 21:58:09.150,FWBCUO0VGXXLZKYW8REP
5263517,21,23414,354,6,0.0,0.0,2018-02-08 18:43:49.100,VRNRPJSJZE55QL0HLV5Q
2116499,9,96739,169,25,0.0,0.0,2018-01-08 11:03:43.120,H9FEIL9OSBBONP81OWQH
5599429,11,6944,441,2,0.1,0.0,2018-04-18 22:25:22.200,WRVS5V8MB0I96GV1QZY2
